date,neuron,manipulation,condition,c2_group,dynein_group,neurite,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,time,length,intensity,Unnamed: 0.1.1.1.1,origin,branch,MT-RFmed,MT-RFstd,MT-RFnb,MT-RFmed_pos,MT-RFstd_pos,MT-RFnb_pos,MT-RFmed_neg,MT-RFstd_neg,MT-RFnb_neg,length_um,length_um_smooth,growth,dT,growth_rate,MT-RF_smooth_100,MT-RF_smooth_10,MT-RF_smooth_20,MT-RF_smooth_40,MT-RF_smooth_60,MT-RF_pos_smooth_100,MT-RF_pos_smooth_10,MT-RF_pos_smooth_20,MT-RF_pos_smooth_40,MT-RF_pos_smooth_60,MT-RF_neg_smooth_100,MT-RF_neg_smooth_10,MT-RF_neg_smooth_20,MT-RF_neg_smooth_40,MT-RF_neg_smooth_60,intensity_norm,intensity_norm_smooth,d_intensity,d_intensity_rate,frame,MT-RF_smooth_200,MT-RF_pos_smooth_200,MT-RF_neg_smooth_200,dead,stage,c2,dynein
210629,17,between,Dync1h1K2599T,low,high,22,20277.0,391.0,391.0,391.0,67.5,84.0,739.3043224469468,31.0,0.5,0.5,-0.6192592592592592,,1.0,,,,-0.6192592592592592,,1.0,18.48,18.620799999999996,0.07920000000000298,1.5,0.052800000000001956,,-0.4552777777777778,-0.34346156240273884,-0.3077080436816921,-0.3108030496701107,,0.0366666666666666,0.036666666666666584,0.0366666666666666,0.0366666666666666,,-0.6192592592592592,-0.5821253561253558,-0.4322520161687861,-0.3903344871882686,0.9783145624573419,0.9589841117803255,-0.01081799060233244,-0.0072119937348882595,45.0,,,,0.0,2.5,184.716,9178.836
210629,17,between,Dync1h1K2599T,low,high,23,20450.0,564.0,564.0,564.0,67.5,78.2,668.9428832870386,20.0,0.5,0.5,-0.3948717948717948,,1.0,,,,-0.3948717948717948,,1.0,17.204,17.49879999999999,-0.2771999999999998,1.5,-0.18479999999999985,,-0.3948717948717952,-0.3754898093359635,-0.3540671979093034,-0.34683147052377816,,,,,,,-0.3948717948717952,-0.3754898093359635,-0.3540671979093034,-0.34683147052377816,0.8852059217046915,0.8657719892701421,0.01703598360415252,0.01135732240276832,45.0,,,,0.0,2.5,184.716,9178.836
210629,17,early,Dync1h1K2599T,low,high,20,19949.5,63.5,63.5,63.5,95.25,183.5,808.5216208419735,36.5,0.5,0.5,-0.10283035714285717,0.06635555774515431,1.9583333333333333,0.02501190476190473,0.007778174593052,1.7857142857142858,-0.28180952380952384,0.13795013715327936,2.2,40.37,40.29712499999996,-0.11687500000000538,1.5,-0.07791666666667024,-0.17530346500620023,-0.1253693919204484,-0.1283768522989098,-0.09824437241087422,-0.0985553405261468,0.0230185185185184,0.025740068922305723,0.02565365434761956,0.02469471499886075,0.02361342986327872,-0.3845782045888632,-0.2862950166421345,-0.28967204333585295,-0.28681285975928844,-0.3001916113645264,1.0699091723328567,1.0704945790559053,-0.003001634257354997,-0.0020010895049033316,63.5,,,,0.0,2.5,184.716,9178.836
210629,17,early,Dync1h1K2599T,low,high,21,20122.5,236.5,236.5,236.5,95.25,96.90625,769.7208365422039,32.0,0.5,0.5,-0.7466666666666666,,1.0,,,,-0.7466666666666666,,1.0,21.319375,21.358562499999962,0.013062500000000525,1.5,0.00870833333333369,-0.605603336985062,-0.7800062169312165,-0.8000741112043105,-0.7600157111209584,-0.686491185453069,,,,,,-0.605603336985062,-0.7800062169312165,-0.8000741112043105,-0.7600157111209584,-0.686491185453069,1.0185644538418392,1.0218265964030586,0.004479514770868378,0.0029863431805789097,63.5,,,,0.0,2.5,184.716,9178.836
210629,17,early,Dync1h1K2599T,low,high,22,20295.5,409.5,409.5,409.5,95.25,66.15625,634.4015348930612,45.5,0.5,0.5,-0.43865689865689855,,1.0,,,,-0.43865689865689855,,1.0,14.554375,14.42375,-0.19662500000000166,1.5,-0.1310833333333344,-0.30696385820103983,-0.4256306033215753,-0.42289710907511135,-0.39332031304620657,-0.36462664609789813,0.0366666666666666,,0.0366666666666666,0.03666666666666659,0.03666666666666659,-0.3568876087643145,-0.4256306033215753,-0.43282858166414695,-0.43711894301703935,-0.42273481434909754,0.8394976752969132,0.8395440166151853,-0.00497085276918975,-0.003313901846126484,63.5,,,,0.0,2.5,184.716,9178.836
210629,17,early,Dync1h1K2599T,low,high,23,20468.5,582.5,582.5,582.5,95.25,66.0,696.7229323577737,33.5,0.5,0.5,-0.4140669515669515,0.0345696648580089,1.125,,,,-0.4140669515669515,0.0345696648580089,1.125,14.52,14.504187500000004,-0.06943750000000008,1.5,-0.04629166666666672,-0.4063092883376646,-0.41316987179487163,-0.41509096942448814,-0.41413880879313986,-0.4121322246837101,,,,,,-0.4063092883376646,-0.41316987179487163,-0.41509096942448814,-0.41413880879313986,-0.4121322246837101,0.9219670033411781,0.9204911727532128,-0.0019866867283810565,-0.0013244578189207093,63.5,,,,0.0,2.5,184.716,9178.836
210629,17,late,Dync1h1K2599T,low,high,20,19985.5,99.5,99.5,99.5,149.25,174.175,917.5858050023613,55.0,0.5,0.5,0.020871794871794837,0.0077781745930519995,1.4615384615384615,0.020871794871794837,0.0077781745930519995,1.4615384615384615,,,,38.3185,38.392750000000035,0.04179999999999832,1.5,0.027866666666665534,-0.03859608516942313,0.020128022875817334,0.020187288933332218,0.01864354039938696,0.0022325176375792097,0.022958605699553956,0.02012802287581696,0.020187288933331847,0.02097970923833042,0.021621730353627272,-0.2915440855440857,,,-0.3422222222222224,-0.30530036630036644,1.2142327970798141,1.214598675903662,0.005764405596629522,0.0038429370644196747,99.5,,,,0.0,2.5,184.716,9178.836
210629,17,late,Dync1h1K2599T,low,high,21,20158.5,272.5,272.5,272.5,149.25,94.2,685.8439780733363,43.5,0.5,0.5,-0.6545436507936508,0.0481506046236553,1.25,,,,-0.6545436507936508,0.0481506046236553,1.25,20.724,20.692099999999968,-0.04345000000000087,1.5,-0.02896666666666724,-0.6833120276805728,-0.6423178559618296,-0.6414524159593151,-0.6439696049254668,-0.6458413247696175,,,,,,-0.6833120276805728,-0.6423178559618296,-0.6414524159593151,-0.6439696049254668,-0.6458413247696175,0.9075709838974578,0.9020173097790372,-0.01142774686159407,-0.0076184979077293675,99.5,,,,0.0,2.5,184.716,9178.836
210629,17,late,Dync1h1K2599T,low,high,22,20331.5,445.5,445.5,445.5,149.25,55.15,648.6738074040928,68.0,0.5,0.5,-0.2359899749373433,,1.0,,,,-0.2359899749373433,,1.0,12.133,12.148400000000011,-0.00934999999999832,1.5,-0.006233333333332212,-0.34709936335300184,-0.25907785336356687,-0.2735634466749656,-0.2795372877726953,-0.2913937424163127,0.03666666666666659,,,,,-0.3582177941058924,-0.25907785336356687,-0.2735634466749656,-0.2795372877726953,-0.2913937424163127,0.8583840413209719,0.8596366130859892,0.005333341534196042,0.0035555610227973517,99.5,,,,0.0,2.5,184.716,9178.836
210629,17,late,Dync1h1K2599T,low,high,23,20504.5,618.5,618.5,618.5,149.25,64.675,668.2793304307891,63.0,0.5,0.5,-0.4709968253968254,0.0481880176808609,1.0857142857142856,,,,-0.4709968253968254,0.0481880176808609,1.0857142857142856,14.2285,14.217499999999934,-0.0027500000000003372,1.5,-0.001833333333333557,-0.4271717018904802,-0.47106493239271047,-0.4675547282899517,-0.4548590429647681,-0.4451997955183112,,,,,,-0.4271717018904802,-0.47106493239271047,-0.4675547282899517,-0.4548590429647681,-0.4451997955183112,0.8843278483558432,0.8830120385174348,-0.0006713743504741717,-0.0004475829003161086,99.5,,,,0.0,2.5,184.716,9178.836
210629,17,out_of_bounds,Dync1h1K2599T,low,high,20,20032.0,146.0,146.0,146.0,219.0,178.54716981132074,836.0740849516704,,,,,,,,,,,,,39.28037735849057,38.30200000000009,0.10770833333333872,1.5,0.07180555555555912,0.021997222222221835,,,,0.0183333333333344,0.021997222222222168,,,,0.0183333333333333,,,,,,1.1063690928982934,1.1161186214249483,-0.006233275687129794,-0.004155517124753184,146.0,,,,0.0,2.5,184.716,9178.836
210629,17,out_of_bounds,Dync1h1K2599T,low,high,21,20205.0,319.0,319.0,319.0,219.0,98.0,733.3321038425385,,,,,,,,,,,,,21.560000000000002,20.91695833333332,0.09854166666666801,1.5,0.06569444444444533,-0.6495284043441933,,,,-0.6233333333333348,,,,,,-0.6495284043441933,,,,-0.6233333333333348,0.9704115808928176,0.9673802274660687,0.006625980858652188,0.0044173205724347825,146.0,,,,0.0,2.5,184.716,9178.836
210629,17,out_of_bounds,Dync1h1K2599T,low,high,22,20378.0,492.0,492.0,492.0,219.0,50.37735849056604,703.069778738702,84.5,0.5,0.5,-0.5028571428571429,,1.0,,,,-0.5028571428571429,,1.0,11.083018867924528,10.157583333333339,0.09533333333333423,1.5,0.06355555555555616,-0.35464845233486325,-0.5218496922578562,-0.5138169391018399,-0.44485858022833014,-0.3557488834525382,,,,,,-0.35464845233486325,-0.5218496922578562,-0.5138169391018399,-0.44485858022833014,-0.3557488834525382,0.9303657263725686,0.9285280735516538,-0.0017784598632416186,-0.0011856399088277395,146.0,,,,0.0,2.5,184.716,9178.836
210629,17,out_of_bounds,Dync1h1K2599T,low,high,23,20551.0,665.0,665.0,665.0,219.0,69.28301886792453,826.1171476369345,91.5,0.5,0.5,-0.36341666666666667,0.0946344575487996,1.0909090909090908,,,,-0.36341666666666667,0.0946344575487996,1.0909090909090908,15.242264150943397,14.576375000000006,0.09533333333333331,1.5,0.06355555555555553,-0.4303963590229216,-0.35426306980056943,-0.3503773511333411,-0.36846345117077733,-0.40998652247218464,,,,,,-0.4303963590229216,-0.35426306980056943,-0.3503773511333411,-0.36846345117077733,-0.40998652247218464,1.0931931699708577,1.0805298546733146,0.007838744964028857,0.005225829976019228,146.0,,,,0.0,2.5,184.716,9178.836
210629,18,before,Dync1h1K2599T,low,high,14,20599.0,21.0,21.0,21.0,31.5,275.5581395348837,914.8338864002751,12.5,0.5,0.5,-0.48512820512820504,,1.0,,,,-0.48512820512820504,,1.0,60.622790697674425,59.92742105263157,-0.04399999999999749,1.5,-0.029333333333331667,,-0.48787593984962396,-0.48762801950734846,-0.5094740362242252,-0.5746232451034489,,,,,,,-0.48787593984962396,-0.48762801950734846,-0.5094740362242252,-0.5746232451034489,1.1515381484154017,1.1430359134536103,-0.0007484364750837236,-0.0004989576500558157,21.0,,,,0.3023255813953488,3.0,128.836,8158.935999999999
210629,18,before,Dync1h1K2599T,low,high,15,20772.0,194.0,194.0,194.0,31.5,150.93023255813952,757.7777116327875,12.0,0.5,0.5,-0.2933333333333333,,1.0,,,,-0.2933333333333333,,1.0,33.2046511627907,32.05457894736841,-0.08027027027026984,1.5,-0.05351351351351323,,-0.3291840712893343,-0.3076526522486117,-0.38497222220979216,-0.43966989027852704,,,,,,,-0.3291840712893343,-0.3076526522486117,-0.38497222220979216,-0.43966989027852704,0.9538452345678412,0.946292803650985,0.0012960563856094782,0.0008640375904063055,21.0,,,,0.3023255813953488,3.0,128.836,8158.935999999999
210629,18,before,Dync1h1K2599T,low,high,16,20945.0,367.0,367.0,367.0,31.5,140.2093023255814,712.1509161211624,9.5,0.5,0.5,-0.46749999999999997,0.2333452377915606,1.3,,,,-0.46749999999999997,0.2333452377915606,1.3,30.84604651162791,29.354947368421065,-0.045783783783783255,1.5,-0.030522522522522185,,-0.46001336923658337,-0.5029563888144715,-0.5260181939756653,-0.5782124234434356,,,,,,,-0.46001336923658337,-0.5029563888144715,-0.5260181939756653,-0.5782124234434356,0.8964129548910079,0.9226688634736292,0.00790378625258192,0.005269190835054613,21.0,,,,0.3023255813953488,3.0,128.836,8158.935999999999
210629,18,before,Dync1h1K2599T,low,high,17,21118.0,540.0,540.0,540.0,31.5,138.48837209302326,951.8504932190488,16.5,0.5,0.5,-0.8004117647058823,0.0103708994574026,1.0294117647058822,,,,-0.8004117647058823,0.0103708994574026,1.0294117647058822,30.467441860465115,29.9037894736842,-0.047567567567568095,1.5,-0.031711711711712054,,-0.7681449689037408,-0.8149654801825853,-0.8017074264505742,-0.7708278077294269,,,,,,,-0.7681449689037408,-0.8149654801825853,-0.8017074264505742,-0.7708278077294269,1.198132437838193,1.190675959402186,-0.004502145510203604,-0.003001430340135748,21.0,,,,0.3023255813953488,3.0,128.836,8158.935999999999
210629,18,before,Dync1h1K2599T,low,high,18,21291.0,713.0,713.0,713.0,31.5,123.46511627906976,1011.0923363793222,6.5,0.5,0.5,-1.225714285714286,,1.0,,,,-1.225714285714286,,1.0,27.16232558139535,26.076947368421063,-0.06837837837837744,1.5,-0.04558558558558497,,-1.2008453159041397,-1.2237103749474123,-1.2517861262277605,-1.0169297555905663,,,,,,,-1.2008453159041397,-1.2237103749474123,-1.2517861262277605,-1.0169297555905663,1.2727025247092958,1.2749949557846734,-0.009548263857439192,-0.006365509238292789,21.0,,,,0.3023255813953488,3.0,128.836,8158.935999999999
210629,18,between,Dync1h1K2599T,low,high,14,20623.0,45.0,45.0,45.0,67.5,271.8,913.6713852189092,,,,,,,,,,,,,59.79600000000001,59.86640000000009,0.01759999999999308,1.5,0.01173333333332872,,-0.4190476190476193,-0.5080497354497358,-0.6131841452991456,-0.6047479742703535,,,,,,,-0.4190476190476193,-0.5080497354497358,-0.6131841452991456,-0.6047479742703535,1.150074861497611,1.1505758787629445,-0.01150258346834926,-0.0076683889788994805,45.0,,,,1.0,3.0,128.836,8158.936
210629,18,between,Dync1h1K2599T,low,high,15,20796.0,218.0,218.0,218.0,67.5,145.0,710.3353795999419,26.0,0.5,0.5,-0.8066666666666666,,1.0,,,,-0.8066666666666666,,1.0,31.9,32.00119999999999,0.057199999999988836,1.5,0.03813333333332588,,-0.8140000000000001,-0.8126666666666665,-0.5436682619211353,-0.46711375315558296,,,,,,,-0.8140000000000001,-0.8126666666666665,-0.5436682619211353,-0.46711375315558296,0.8941276661679882,0.8931417418265516,-0.02315256183848756,-0.01543504122565836,45.0,,,,1.0,3.0,128.836,8158.936
210629,18,between,Dync1h1K2599T,low,high,16,20969.0,391.0,391.0,391.0,67.5,132.2,958.1183066727505,21.0,0.5,0.5,-0.6844444444444444,0.1728483242900449,2.0,,,,-0.6844444444444444,0.1728483242900449,2.0,29.084000000000003,28.270000000000003,-0.39600000000000357,1.5,-0.2640000000000024,,-0.6465555555555558,-0.572122222222222,-0.589784946236559,-0.5873921461474769,,,,,,,-0.6465555555555558,-0.572122222222222,-0.589784946236559,-0.5873921461474769,1.2060219863194905,1.1870276767101813,0.03183938286423112,0.021226255242820718,45.0,,,,1.0,3.0,128.836,8158.936
210629,18,between,Dync1h1K2599T,low,high,17,21142.0,564.0,564.0,564.0,67.5,132.0,712.2247654889827,,,,,,,,,,,,,29.04,29.044399999999968,-0.030800000000003526,1.5,-0.02053333333333568,,-0.8115555555555545,-0.8094370370370363,-0.9937299850934519,-0.8157437508937505,,,,,,,-0.8115555555555545,-0.8094370370370363,-0.9937299850934519,-0.8157437508937505,0.8965059120557409,0.8915816042240261,-0.033450759434904845,-0.022300506289936538,45.0,,,,1.0,3.0,128.836,8158.936
210629,18,between,Dync1h1K2599T,low,high,18,21315.0,737.0,737.0,737.0,67.5,117.8,783.1475430850306,15.5,0.5,0.5,-1.2906666666666666,,1.0,,,,-1.2906666666666666,,1.0,25.916000000000004,25.920400000000036,0.0044000000000004,1.5,0.0029333333333336,,-1.2906666666666666,-1.3009139329805994,-1.0326466890829562,-0.8645169905985096,,,,,,,-1.2906666666666666,-1.3009139329805994,-1.0326466890829562,-0.8645169905985096,0.985779260154804,0.961376431750924,0.00010371791054963998,6.914527369975988e-05,45.0,,,,1.0,3.0,128.836,8158.936
210629,18,early,Dync1h1K2599T,low,high,14,20641.5,63.5,63.5,63.5,95.25,271.8125,873.2683594591839,32.0,0.5,0.5,-0.7662820512820512,0.1096015510839148,1.4615384615384615,,,,-0.7662820512820512,0.1096015510839148,1.4615384615384615,59.79875,59.78843750000007,-0.002062499999998081,1.5,-0.0013749999999987219,-0.62758069641686,-0.7690846410533918,-0.7788680732350093,-0.7362171495283494,-0.7042139569843928,,,,,,-0.62758069641686,-0.7690846410533918,-0.7788680732350093,-0.7362171495283494,-0.7042139569843928,1.0992179505705306,1.1087496629166065,0.010728439531848332,0.007152293021232203,63.5,,,,1.0,3.0,128.836,8158.936
210629,18,early,Dync1h1K2599T,low,high,15,20814.5,236.5,236.5,236.5,95.25,145.25,593.8340599536509,34.0,0.5,0.5,-0.6374358974358975,,1.0,,,,-0.6374358974358975,,1.0,31.955,31.95362499999996,-0.007562500000000121,1.5,-0.00504166666666674,-0.5048711504814042,-0.6338095238095234,-0.6256391236968155,-0.6448621416871048,-0.6115115756296843,,,,,,-0.5048711504814042,-0.6338095238095234,-0.6256391236968155,-0.6448621416871048,-0.6115115756296843,0.7474827769615752,0.7657638100838196,0.0025364923256795246,0.0016909948837863563,63.5,,,,1.0,3.0,128.836,8158.936
210629,18,early,Dync1h1K2599T,low,high,16,20987.5,409.5,409.5,409.5,95.25,114.3125,949.3985705961541,36.5,0.5,0.5,-0.6639115646258503,0.08788327137604227,1.2857142857142858,,,,-0.6639115646258503,0.08788327137604227,1.2857142857142858,25.14875,25.196875000000002,-0.10106249999999693,1.5,-0.06737499999999794,-0.5411272946850869,-0.6670025155895688,-0.6527047434569304,-0.6035672499591697,-0.5815159525735041,,,,,,-0.5411272946850869,-0.6670025155895688,-0.6527047434569304,-0.6035672499591697,-0.5815159525735041,1.1950461043746,1.1845883526196332,-0.011021186014093815,-0.007347457342729193,63.5,,,,1.0,3.0,128.836,8158.936
210629,18,early,Dync1h1K2599T,low,high,17,21160.5,582.5,582.5,582.5,95.25,128.46875,687.4081255686712,41.5,0.5,0.5,-0.8120684523809524,0.0333350339702229,1.0625,,,,-0.8120684523809524,0.0333350339702229,1.0625,28.263125,28.191625000000005,-0.08731249999999945,1.5,-0.05820833333333295,-0.7568683120796985,-0.8104580498866206,-0.8107655541383211,-0.8286470454585617,-0.8519049162469176,,,,,,-0.7568683120796985,-0.8104580498866206,-0.8107655541383211,-0.8286470454585617,-0.8519049162469176,0.8652682108636979,0.865021369180606,-0.006071845333688784,-0.00404789688912585,63.5,,,,1.0,3.0,128.836,8158.936
210629,18,early,Dync1h1K2599T,low,high,18,21333.5,755.5,755.5,755.5,95.25,113.96875,636.2553549677991,28.5,0.5,0.5,-0.521420634920635,0.07087429340013718,1.6363636363636365,,,,-0.521420634920635,0.07087429340013718,1.6363636363636365,25.073125,25.060062500000004,-0.015812500000002665,1.5,-0.010541666666668439,-0.7152239521276545,-0.6033860269914416,-0.6091160676086533,-0.6172768406114486,-0.6733315877885211,,,,,,-0.7152239521276545,-0.6033860269914416,-0.6091160676086533,-0.6172768406114486,-0.6733315877885211,0.8008801644437896,0.7940246299199953,-0.008603879924820859,-0.0057359199498805535,63.5,,,,1.0,3.0,128.836,8158.936
210629,18,late,Dync1h1K2599T,low,high,14,20677.5,99.5,99.5,99.5,149.25,271.5,859.0357132671222,51.5,0.5,0.5,-0.6177240537240537,0.16118510030104732,1.5,,,,-0.6177240537240537,0.16118510030104732,1.5,59.73,59.72780000000004,-0.002750000000003175,1.5,-0.0018333333333354477,-0.5288935020720228,-0.6358912133134351,-0.6406378354978352,-0.6319814561372223,-0.5923918026428721,,,,,,-0.5288935020720228,-0.6358912133134351,-0.6406378354978352,-0.6319814561372223,-0.5923918026428721,1.0813027472896946,1.0725768830290656,-0.014349235985989297,-0.009566157323992863,99.5,,,,1.0,3.0,128.836,8158.936
210629,18,late,Dync1h1K2599T,low,high,15,20850.5,272.5,272.5,272.5,149.25,147.675,1170.5997649398564,48.5,0.5,0.5,-0.568125,0.0233982231658519,2.125,,,,-0.568125,0.0233982231658519,2.125,32.4885,32.47254999999997,-0.002750000000000966,1.5,-0.001833333333333978,-0.5828716298247367,-0.5716095450951774,-0.5740186092955701,-0.5732863967702237,-0.5706926311697519,,,,,,-0.5828716298247367,-0.5716095450951774,-0.5740186092955701,-0.5732863967702237,-0.5706926311697519,1.473480930137462,1.4733114764875146,0.014621974216400716,0.009747982810933812,99.5,,,,1.0,3.0,128.836,8158.936
210629,18,late,Dync1h1K2599T,low,high,16,21023.5,445.5,445.5,445.5,149.25,108.725,549.6576452297431,60.0,0.5,0.5,-0.38045112781954876,0.0888934239205945,1.2105263157894737,,,,-0.38045112781954876,0.0888934239205945,1.2105263157894737,23.9195,23.920600000000036,0.0005499999999983629,1.5,0.00036666666666557954,-0.5190548609562915,-0.3904330225917511,-0.39441130879702146,-0.4242441678200926,-0.4491764287697719,,,,,,-0.5190548609562915,-0.3904330225917511,-0.39441130879702146,-0.4242441678200926,-0.4491764287697719,0.6918761498229935,0.6961268693952226,-0.003600656193549115,-0.002400437462366075,99.5,,,,1.0,3.0,128.836,8158.936
210629,18,late,Dync1h1K2599T,low,high,17,21196.5,618.5,618.5,618.5,149.25,104.0,612.0421812791884,53.5,0.5,0.5,-0.32066964285714283,0.011957763225068928,2.125,,,,-0.32066964285714283,0.011957763225068928,2.125,22.880000000000003,22.936099999999996,0.029150000000000724,1.5,0.019433333333333812,-0.5145277949313739,-0.35629318175682956,-0.4480800581584123,-0.4980579448385566,-0.4896259727170347,,,,,,-0.5145277949313739,-0.35629318175682956,-0.4480800581584123,-0.4980579448385566,-0.4896259727170347,0.7704020704300708,0.7739274355023308,0.01083291020801435,0.007221940138676218,99.5,,,,1.0,3.0,128.836,8158.936
210629,18,late,Dync1h1K2599T,low,high,18,21369.5,791.5,791.5,791.5,149.25,98.025,524.4499032404107,49.0,0.5,0.5,-0.38442105263157894,0.0645300410682835,1.1578947368421053,,,,-0.38442105263157894,0.0645300410682835,1.1578947368421053,21.5655,21.531399999999984,-0.15069999999999995,1.5,-0.10046666666666662,-0.47885450422041254,-0.38197914951988954,-0.3896480949271915,-0.39523319910890187,-0.4168887751617266,,,,,,-0.47885450422041254,-0.38197914951988954,-0.3896480949271915,-0.39523319910890187,-0.4168887751617266,0.6601461527517782,0.6611125020354456,0.0006111291001976544,0.00040741940013176963,99.5,,,,1.0,3.0,128.836,8158.936
210629,18,out_of_bounds,Dync1h1K2599T,low,high,14,20724.0,146.0,146.0,146.0,219.0,273.62264150943395,1137.9212414497522,76.0,0.5,0.5,-0.24036024844720494,0.0725962962018188,1.565217391304348,,,,-0.24036024844720494,0.0725962962018188,1.565217391304348,60.19698113207547,59.70570833333355,0.05774999999999672,1.5,0.038499999999997814,-0.440594104308389,-0.2523694885361538,-0.2547198540096645,-0.26064843403152427,-0.31085742696914975,,,,,,-0.440594104308389,-0.2523694885361538,-0.2547198540096645,-0.26064843403152427,-0.31085742696914975,1.4323471603983304,1.3942135150877075,0.020968572460402707,0.013979048306935124,146.0,,,,1.0,3.0,128.836,8158.936
210629,18,out_of_bounds,Dync1h1K2599T,low,high,15,20897.0,319.0,319.0,319.0,219.0,148.03773584905662,838.3420176614401,70.0,0.5,0.5,-0.5537830687830688,0.030708584411045126,1.3703703703703705,,,,-0.5537830687830688,0.030708584411045126,1.3703703703703705,32.56830188679245,31.786791666666698,0.10129166666666545,1.5,0.06752777777777696,-0.5591196013289043,-0.5484048350523013,-0.5443876819129032,-0.5487380189572347,-0.5557807649774881,,,,,,-0.5591196013289043,-0.5484048350523013,-0.5443876819129032,-0.5487380189572347,-0.5557807649774881,1.0552547616653265,1.0816755760120864,-0.016663200876918218,-0.011108800584612126,146.0,,,,1.0,3.0,128.836,8158.936
210629,18,out_of_bounds,Dync1h1K2599T,low,high,16,21070.0,492.0,492.0,492.0,219.0,114.73584905660377,914.4199723870154,,,,,,,,,,,,,25.241886792452828,23.966250000000002,0.15445833333333306,1.5,0.10297222222222206,-0.44930176819065587,-0.3748148148148118,-0.3748148148148118,-0.3748148148148118,-0.37621910778432227,,,,,,-0.44930176819065587,-0.3748148148148118,-0.3748148148148118,-0.3748148148148118,-0.37621910778432227,1.1510171382259913,1.1400985114826736,0.009997506352457155,0.006665004234971423,146.0,,,,1.0,3.0,128.836,8158.936
210629,18,out_of_bounds,Dync1h1K2599T,low,high,17,21243.0,665.0,665.0,665.0,219.0,95.26415094339623,552.9100315827699,71.5,0.5,0.5,-0.39201530612244895,0.058799296030809925,1.2857142857142858,,,,-0.39201530612244895,0.058799296030809925,1.2857142857142858,20.958113207547168,20.389416666666648,-0.12237500000000046,1.5,-0.08158333333333363,-0.4297853720756593,-0.39490628779289516,-0.39616967776984136,-0.3838652028552539,-0.37524755624374573,,,,,,-0.4297853720756593,-0.39490628779289516,-0.39616967776984136,-0.3838652028552539,-0.37524755624374573,0.6959700591267172,0.7046055803350649,-0.010773192465216049,-0.007182128310144029,146.0,,,,1.0,3.0,128.836,8158.936
210629,18,out_of_bounds,Dync1h1K2599T,low,high,18,21416.0,838.0,838.0,838.0,219.0,105.35849056603773,547.7191651060467,64.5,0.5,0.5,-0.43555555555555553,0.1602775370689507,1.5,,,,-0.43555555555555553,0.1602775370689507,1.5,23.1788679245283,22.195708333333318,0.17737500000000073,1.5,0.11825000000000048,-0.4266572624581395,-0.4285345065562465,-0.42242166563595224,-0.40962704045078285,-0.38047012187029916,,,,,,-0.4266572624581395,-0.4285345065562465,-0.42242166563595224,-0.40962704045078285,-0.38047012187029916,0.6894361070506767,0.6772063733555976,0.0025215093169020397,0.0016810062112680207,146.0,,,,1.0,3.0,128.836,8158.936
210629,19,before,Dync1h1K2599T,low,high,9,21464.0,21.0,21.0,21.0,31.5,189.13953488372093,475.3753613749918,14.0,0.5,0.5,-0.13137383689107823,0.0938319474717386,1.6551724137931034,,,,-0.13137383689107823,0.0938319474717386,1.6551724137931034,41.6106976744186,40.26984210526316,-0.13140540540540488,1.5,-0.08760360360360325,,-0.1411751999045232,-0.13774707869852595,-0.15440441779862557,-0.24327114599109984,,,,,0.0183333333333333,,-0.1411751999045232,-0.13774707869852595,-0.15440441779862557,-0.24387793076615386,1.1459231401366359,1.1393902278879138,0.0003395526987929811,0.00022636846586197848,21.0,,,,0.32558139534883723,2.5,142.069,10842.194
210629,19,before,Dync1h1K2599T,low,high,10,21637.0,194.0,194.0,194.0,31.5,152.27906976744185,429.4166299476584,10.5,0.5,0.5,-0.23272727272727273,0.04811033992518875,1.6363636363636365,,,,-0.23272727272727273,0.04811033992518875,1.6363636363636365,33.50139534883721,32.49457894736843,-0.08621621621621518,1.5,-0.057477477477476786,,-0.22568390251723588,-0.21991695226276337,-0.21198461435644803,-0.24146042766550818,,,,,,,-0.22568390251723588,-0.21991695226276337,-0.21198461435644803,-0.24146042766550818,1.0351366372737707,1.0318891126769947,-0.0005739121701885491,-0.00038260811345902824,21.0,,,,0.32558139534883723,2.5,142.069,10842.194
210629,19,before,Dync1h1K2599T,low,high,11,21810.0,367.0,367.0,367.0,31.5,52.69767441860465,459.57222614403895,6.0,0.5,0.5,-0.6844444444444444,0.0172848324290045,1.3076923076923077,,,,-0.6844444444444444,0.0172848324290045,1.3076923076923077,11.593488372093022,10.157631578947367,-0.13794594594594606,1.5,-0.09196396396396404,,-0.7040416748317982,-0.7848697641093474,-0.823011425504179,-0.7770210426350778,,,,,,,-0.7040416748317982,-0.7848697641093474,-0.823011425504179,-0.7770210426350778,1.1078286577144132,1.1034083039196714,-0.0007077912589043975,-0.00047186083926959186,21.0,,,,0.32558139534883723,2.5,142.069,10842.194
