,Unnamed: 0,date,neuron,treatment,origin,branch,stage,axon,frames,cycles,cycles/h,cycle_amplitude,pos_amplitude,neg_amplitude,time_for_increase,time_for_decrease,speed_increase,speed_decrease,first_pos_amplitude,first_neg_amplitude,first_time_for_increase,first_time_for_decrease,first_speed_increase,first_speed_decrease,cycle_threshold
0,0,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,5.5,1.375,0.2733213608460132,0.3313588758204836,-0.2249567650339544,27.0,16.0,0.0194571479112281,-0.0134326451439187,0.2509364332667233,-0.2249567650339544,19.8,16.0,0.0193215582714163,-0.0134326451439187,0.05
1,1,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,4.0,1.0,0.3489935797928137,0.3937314977427844,-0.304255661842843,37.5,18.0,0.0212801587033813,-0.0173720069497713,0.2660437080847617,-0.304255661842843,17.25,18.0,0.022564386722649,-0.0173720069497713,0.1
2,2,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,2.0,0.5,0.56603154261123,0.6555073785111715,-0.4765557067112885,78.0,33.0,0.0125154896776135,-0.0159095681291129,0.5392161435805717,-0.3072489709751284,33.0,22.5,0.0165779559343008,-0.0148920805307469,0.2
3,3,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,1.0,0.25,0.7045982900038872,0.7351120564797574,-0.674084523528017,126.0,51.0,0.0058342226704742,-0.0132173435985885,0.5025295866185578,-0.3354710520556967,36.0,30.0,0.0139591551838488,-0.0111823684018565,0.3
4,4,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,1.0,0.25,0.7045982900038872,0.7351120564797574,-0.674084523528017,126.0,51.0,0.0058342226704742,-0.0132173435985885,0.5025295866185578,-0.674084523528017,36.0,51.0,0.0139591551838488,-0.0132173435985885,0.4
5,5,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,1.0,0.25,0.7045982900038872,0.7351120564797574,-0.674084523528017,126.0,51.0,0.0058342226704742,-0.0132173435985885,0.5025295866185578,-0.674084523528017,36.0,51.0,0.0139591551838488,-0.0132173435985885,0.5
6,6,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,1.0,0.25,0.7045982900038872,0.7351120564797574,-0.674084523528017,126.0,51.0,0.0058342226704742,-0.0132173435985885,0.6111685324818471,-0.674084523528017,81.0,51.0,0.0075452905244672,-0.0132173435985885,0.6
7,7,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
8,8,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
9,9,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
10,10,190426,cell0004,taxol,1.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
11,11,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,3.5,0.875,0.2112345712666157,0.2678279304552951,-0.1687895518751061,44.0,21.75,0.0069023033383613,-0.0133502753989511,0.1929512991380237,-0.1133398248245392,34.0,12.75,0.0067353099866787,-0.0142071507023527,0.05
12,12,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,2.0,0.5,0.3285123958754656,0.3737210514286674,-0.2833037403222639,76.5,30.0,0.0078137023766268,-0.0209904716854198,0.2614061044527603,-0.17240428622113,61.5,12.0,0.0073530524967218,-0.0227042222922231,0.1
13,13,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,1.0,0.25,0.5555633311124127,0.6459806422188163,-0.4651460200060092,156.0,57.0,0.0041409015526847,-0.0081604564913334,0.3509658975528771,-0.2433471118037414,108.0,21.0,0.0032496842366007,-0.01158795770494,0.2
14,14,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,1.0,0.25,0.5555633311124127,0.6459806422188163,-0.4651460200060092,156.0,57.0,0.0041409015526847,-0.0081604564913334,0.3509658975528771,-0.3340064546849689,108.0,39.0,0.0032496842366007,-0.0085642680688453,0.3
15,15,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,1.0,0.25,0.5555633311124127,0.6459806422188163,-0.4651460200060092,156.0,57.0,0.0041409015526847,-0.0081604564913334,0.5755957915046914,-0.4651460200060092,138.0,57.0,0.0041709839964108,-0.0081604564913334,0.4
16,16,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,0.5,0.125,0.6459806422188163,0.6459806422188163,,156.0,,0.0041409015526847,,0.5755957915046914,,138.0,,0.0041709839964108,,0.5
17,17,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,0.5,0.125,0.6459806422188163,0.6459806422188163,,156.0,,0.0041409015526847,,0.6459806422188163,,156.0,,0.0041409015526847,,0.6
18,18,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
19,19,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
20,20,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
21,21,190426,cell0004,taxol,2.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
22,22,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,4.5,1.125,0.1896395979822871,0.1882235447753279,-0.1907724405478545,27.75,23.4,0.0112678771987666,-0.0108391230502804,0.1737325427724026,-0.163641409297876,18.0,14.4,0.0117767032004654,-0.0116193838825278,0.05
23,23,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,3.5,0.875,0.21907835092244,0.2220967388031865,-0.2168145600118801,40.0,27.0,0.0075903615778402,-0.011143238182524,0.1902743037155903,-0.2054947053426515,18.0,18.75,0.0134039883424198,-0.0125253841482536,0.1
24,24,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,1.5,0.375,0.3107576498824103,0.3634702738437991,-0.2844013379017159,69.0,18.0,0.005267685128171,-0.0169242174399844,0.2403282310703987,-0.2844013379017159,18.0,18.0,0.0133515683927999,-0.0169242174399844,0.2
25,25,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,1.0,0.25,0.3592532077667938,0.3634702738437991,-0.3550361416897885,69.0,15.0,0.005267685128171,-0.0236690761126525,0.3259669765927118,-0.3550361416897885,42.0,15.0,0.0077611184903026,-0.0236690761126525,0.3
26,26,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.4
27,27,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
28,28,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
29,29,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
30,30,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
31,31,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
32,32,190426,cell0004,taxol,3.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
33,33,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,3.5,0.875,0.2867942126456946,0.2000984919690613,-0.3518160031531695,31.0,33.0,0.0075768944623703,-0.0092307112427841,0.1724697283083713,-0.2152360882808484,23.0,19.5,0.0089279388781594,-0.0105332970304224,0.05
34,34,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,2.5,0.625,0.3621276938858514,0.2509174831809407,-0.4362678343557918,42.0,47.0,0.0058953133854831,-0.0083299986747469,0.2094743376899056,-0.2689020238720241,30.0,25.0,0.0079218800091668,-0.010042196383683,0.1
35,35,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,1.0,0.25,0.6584195775592291,0.3174567112773885,-0.9993824438410696,132.0,78.0,0.0024049750854347,-0.0128125954338598,0.232117626224402,-0.5132732431815912,21.0,33.0,0.0110532202964,-0.0155537346418664,0.2
36,36,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,1.0,0.25,0.6584195775592291,0.3174567112773885,-0.9993824438410696,132.0,78.0,0.0024049750854347,-0.0128125954338598,0.3150039172064722,-0.5132732431815912,45.0,33.0,0.0070000870490327,-0.0155537346418664,0.3
37,37,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.5,0.125,0.9993824438410696,,-0.9993824438410696,,78.0,,-0.0128125954338598,,-0.5132732431815912,,33.0,,-0.0155537346418664,0.4
38,38,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.5,0.125,0.9993824438410696,,-0.9993824438410696,,78.0,,-0.0128125954338598,,-0.5132732431815912,,33.0,,-0.0155537346418664,0.5
39,39,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.5,0.125,0.9993824438410696,,-0.9993824438410696,,78.0,,-0.0128125954338598,,-0.6468577976699544,,45.0,,-0.0143746177259989,0.6
40,40,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.5,0.125,0.9993824438410696,,-0.9993824438410696,,78.0,,-0.0128125954338598,,-0.973767300092,,66.0,,-0.0147540500013939,0.7
41,41,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.5,0.125,0.9993824438410696,,-0.9993824438410696,,78.0,,-0.0128125954338598,,-0.973767300092,,66.0,,-0.0147540500013939,0.8
42,42,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.5,0.125,0.9993824438410696,,-0.9993824438410696,,78.0,,-0.0128125954338598,,-0.973767300092,,66.0,,-0.0147540500013939,0.9
43,43,190426,cell0004,taxol,4.0,0.0,2.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
44,44,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,6.5,1.625,0.1581412744969457,0.1257886753329809,-0.1958859735215713,13.714285714285714,22.0,0.0094342244660022,-0.0118829158200711,0.1257886753329809,-0.1635823844291168,13.714285714285714,15.0,0.0094342244660022,-0.012629496648792,0.05
45,45,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,3.5,0.875,0.2304132442608366,0.16791129029476,-0.3137491828822721,18.75,39.0,0.0109453064563508,-0.0102440249047872,0.1567377645583066,-0.2518463918474678,14.25,28.0,0.0116508020781704,-0.0102007802551945,0.1
46,46,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.5,0.125,0.5912685382984617,,-0.5912685382984617,,144.0,,-0.0041060315159615,,-0.4138072639557151,,21.0,,-0.019705107807415,0.2
47,47,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.5,0.125,0.5912685382984617,,-0.5912685382984617,,144.0,,-0.0041060315159615,,-0.4138072639557151,,21.0,,-0.019705107807415,0.3
48,48,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.5,0.125,0.5912685382984617,,-0.5912685382984617,,144.0,,-0.0041060315159615,,-0.4138072639557151,,21.0,,-0.019705107807415,0.4
49,49,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.5,0.125,0.5912685382984617,,-0.5912685382984617,,144.0,,-0.0041060315159615,,-0.5912685382984617,,144.0,,-0.0041060315159615,0.5
50,50,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
51,51,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
52,52,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
53,53,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
54,54,190426,cell0005,taxol,1.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
55,55,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,4.5,1.125,0.1854091303050199,0.1886499584558733,-0.1828164677843371,27.75,22.2,0.006874277209282,-0.0083243089054511,0.1542469375369575,-0.1718698194954781,17.25,18.6,0.0084883597599148,-0.0087266997302437,0.05
56,56,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,4.0,1.0,0.1989100259374457,0.1886499584558733,-0.2091700934190182,27.75,25.5,0.006874277209282,-0.008255331541658,0.1653556153799045,-0.2091700934190182,20.25,25.5,0.0083419841955334,-0.008255331541658,0.1
57,57,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,1.0,0.25,0.3253218725199707,0.3046631493370346,-0.3459805957029068,33.0,30.0,0.0092322166465768,-0.0115326865234302,0.2902133308899634,-0.3459805957029068,21.0,30.0,0.0138196824233315,-0.0115326865234302,0.2
58,58,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,1.0,0.25,0.3253218725199707,0.3046631493370346,-0.3459805957029068,33.0,30.0,0.0092322166465768,-0.0115326865234302,0.3046631493370346,-0.3459805957029068,33.0,30.0,0.0092322166465768,-0.0115326865234302,0.3
59,59,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.4
60,60,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
61,61,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
62,62,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
63,63,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
64,64,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
65,65,190426,cell0005,taxol,3.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
66,66,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,2.0,0.5,0.1997052315961187,0.1100947503200551,-0.2893157128721824,28.5,42.0,0.0045962803593755,-0.0086287416296914,0.0662679790170774,-0.1667821474078867,10.5,18.0,0.0063859586195556,-0.0092656748559937,0.05
67,67,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,1.0,0.25,0.3290556516636242,0.149834689111497,-0.5082766142157515,45.0,96.0,0.0033296597580332,-0.0052945480647474,0.1273101212415364,-0.2101359260155875,21.0,18.0,0.0060623867257874,-0.011674218111977,0.1
68,68,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.5,0.125,0.3684954997287772,,-0.3684954997287772,,66.0,,-0.0055832651474057,,-0.2335833511722156,,39.0,,-0.0059893166967234,0.2
69,69,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.5,0.125,0.3684954997287772,,-0.3684954997287772,,66.0,,-0.0055832651474057,,-0.3528164877014563,,60.0,,-0.0058802747950242,0.3
70,70,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.4
71,71,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
72,72,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
73,73,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
74,74,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
75,75,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
76,76,190426,cell0005,taxol,4.0,43.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
77,77,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,2.0,0.5,0.2423240706551351,0.2420472738659052,-0.2426008674443651,75.0,37.5,0.0056651907645164,-0.0058367109639167,0.218559072369885,-0.1073537338200221,33.0,18.0,0.0073261095507446,-0.0059547929149891,0.05
78,78,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,1.0,0.25,0.4014866113112975,0.4009330177328376,-0.4020402048897573,168.0,57.0,0.0023865060579335,-0.0070533369278904,0.1597130232790304,-0.1435848753606082,18.0,24.0,0.0088729457377239,-0.0059827031400253,0.1
79,79,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,1.0,0.25,0.4014866113112975,0.4009330177328376,-0.4020402048897573,168.0,57.0,0.0023865060579335,-0.0070533369278904,0.3539566147407972,-0.4020402048897573,84.0,57.0,0.0042137692231047,-0.0070533369278904,0.2
80,80,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,1.0,0.25,0.4014866113112975,0.4009330177328376,-0.4020402048897573,168.0,57.0,0.0023865060579335,-0.0070533369278904,0.3539566147407972,-0.4020402048897573,84.0,57.0,0.0042137692231047,-0.0070533369278904,0.3
81,81,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,1.0,0.25,0.4014866113112975,0.4009330177328376,-0.4020402048897573,168.0,57.0,0.0023865060579335,-0.0070533369278904,0.4009330177328376,-0.4020402048897573,168.0,57.0,0.0023865060579335,-0.0070533369278904,0.4
82,82,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
83,83,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
84,84,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
85,85,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
86,86,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
87,87,190426,cell0005,taxol,5.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
88,88,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,3.0,1.1764705882352942,0.1367662581792845,0.1087556958640723,-0.1647768204944967,21.0,27.0,0.0064727432226565,-0.0071098797075659,0.0978016580114715,-0.1307423395023967,15.0,9.0,0.0068142249891512,-0.0152571658324176,0.05
89,89,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,2.5,0.9803921568627452,0.144232436854664,0.113415861394915,-0.1647768204944967,25.5,27.0,0.0055659746338854,-0.0071098797075659,0.113415861394915,-0.1307423395023967,25.5,9.0,0.0055659746338854,-0.0152571658324176,0.1
90,90,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.5,0.196078431372549,0.2674987386936602,,-0.2674987386936602,,132.0,,-0.002026505596164,,-0.2104264131546287,,78.0,,-0.0026977745276234,0.2
91,91,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.3
92,92,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.4
93,93,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.5
94,94,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.6
95,95,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.7
96,96,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.8
97,97,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,0.9
98,98,190426,cell0005,taxol,6.0,0.0,3.0,0.0,153,0.0,0.0,,,,,,,,,,,,,,1.0
99,99,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,3.5,0.875,0.1516670051735741,0.088554652691533,-0.2358168084829621,24.75,31.0,0.0041814332743174,-0.0073243282357218,0.0771953653843369,-0.188804442754242,19.5,22.0,0.0045503873589624,-0.0095886644276765,0.05
100,100,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,1.0,0.25,0.37822171533611,0.1732644457600802,-0.5831789849121398,45.0,117.0,0.0038503210168906,-0.0049844357684798,0.1278272965312956,-0.1902348661543925,24.0,30.0,0.0053261373554706,-0.0063411622051464,0.1
101,101,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.5,0.125,0.4537216864091821,,-0.4537216864091821,,78.0,,-0.0058169446975536,,-0.2368574763180286,,15.0,,-0.0157904984212019,0.2
102,102,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.5,0.125,0.4537216864091821,,-0.4537216864091821,,78.0,,-0.0058169446975536,,-0.3778945735041891,,42.0,,-0.0089974898453378,0.3
103,103,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.5,0.125,0.4537216864091821,,-0.4537216864091821,,78.0,,-0.0058169446975536,,-0.4537216864091821,,78.0,,-0.0058169446975536,0.4
104,104,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
105,105,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
106,106,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
107,107,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
108,108,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
109,109,190426,cell0006,taxol,1.0,1.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
110,110,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,4.5,1.125,0.1229908466337748,0.1055400156326006,-0.1369515114347141,27.0,24.6,0.0044581749690118,-0.006011002828076,0.1049921745728062,-0.1055056109909293,23.25,19.2,0.004983076932254,-0.0069509924380828,0.05
111,111,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,2.5,0.625,0.1620445594325165,0.1266030375677857,-0.1856722406756704,27.0,38.0,0.0056358316932963,-0.0054989764535259,0.125507355448197,-0.1468530192263034,19.5,26.0,0.0066856356197807,-0.0058695850247998,0.1
112,112,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.5,0.125,0.2935334997330702,,-0.2935334997330702,,69.0,,-0.0042541086917836,,-0.2606201170188389,,60.0,,-0.0043436686169806,0.2
113,113,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.5,0.125,0.3165022472100166,,-0.3165022472100166,,138.0,,-0.0022934945450001,,-0.3165022472100166,,138.0,,-0.0022934945450001,0.3
114,114,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.4
115,115,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
116,116,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
117,117,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
118,118,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
119,119,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
120,120,190426,cell0006,taxol,2.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
121,121,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,4.5,1.125,0.1765354070197044,0.1914687054081415,-0.1578687840341581,22.8,28.5,0.0085725372432189,-0.0057077506267768,0.1904155697795161,-0.102465771736627,21.6,15.0,0.0092197044396018,-0.007302342337529,0.05
122,122,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,3.5,0.875,0.2071212448122453,0.221964638073724,-0.1873300537969403,32.25,33.0,0.007576943742922,-0.0060662236191288,0.2024885286613061,-0.1873300537969403,23.25,33.0,0.0091559016452963,-0.0060662236191288,0.1
123,123,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,1.5,0.375,0.3365398276526349,0.333871968465495,-0.3418755460269147,64.5,99.0,0.0073690678482875,-0.0034532883437062,0.2829889284926337,-0.3418755460269147,33.0,99.0,0.0091207492716343,-0.0034532883437062,0.2
124,124,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,1.0,0.25,0.3932955513394043,0.4447155566518939,-0.3418755460269147,108.0,99.0,0.0041177366356656,-0.0034532883437062,0.3429494767061711,-0.3418755460269147,45.0,99.0,0.0076210994823593,-0.0034532883437062,0.3
125,125,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.5,0.125,0.4447155566518939,0.4447155566518939,,108.0,,0.0041177366356656,,0.4447155566518939,,108.0,,0.0041177366356656,,0.4
126,126,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
127,127,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
128,128,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
129,129,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
130,130,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
131,131,190426,cell0006,taxol,3.0,1.0,3.0,1.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
132,132,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,4.5,1.125,0.1259984716729503,0.1489852067099188,-0.0972650528767396,31.8,15.75,0.0078391952615114,-0.0070664132007425,0.1120414882936623,-0.0946169169154355,15.6,12.75,0.0089432796176152,-0.0075296097941034,0.05
133,133,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.5,0.125,0.4544035101292344,0.4544035101292344,,195.0,,0.0023302744109191,,0.1019629390642731,,15.0,,0.0067975292709515,,0.1
134,134,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.5,0.125,0.4544035101292344,0.4544035101292344,,195.0,,0.0023302744109191,,0.214145837706138,,66.0,,0.0032446339046384,,0.2
135,135,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.5,0.125,0.4544035101292344,0.4544035101292344,,195.0,,0.0023302744109191,,0.378292837507011,,132.0,,0.0028658548295985,,0.3
136,136,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.5,0.125,0.4544035101292344,0.4544035101292344,,195.0,,0.0023302744109191,,0.4371024212319593,,177.0,,0.0024695052047003,,0.4
137,137,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.5
138,138,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.6
139,139,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.7
140,140,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.8
141,141,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,0.9
142,142,190426,cell0006,taxol,4.0,0.0,3.0,0.0,240,0.0,0.0,,,,,,,,,,,,,,1.0
143,143,190426,cell0006,taxol,5.0,0.0,3.0,0.0,240,2.0,0.5,0.2477297276338547,0.3062909552278652,-0.1891685000398441,64.5,36.0,0.0047374607934779,-0.0055354107497579,0.1275254079845937,-0.1378804746887423,24.0,22.5,0.0054333606120429,-0.0055821356917504,0.05
144,144,190426,cell0006,taxol,5.0,0.0,3.0,0.0,240,2.0,0.5,0.2477297276338547,0.3062909552278652,-0.1891685000398441,64.5,36.0,0.0047374607934779,-0.0055354107497579,0.1831894226916421,-0.174074564179435,37.5,33.0,0.0049095695736575,-0.0054370538862341,0.1
