,date,neuron,Unnamed: 0,kymograph,frame,time,MT-RFmed,MT-RFstd,MT-RFnb,MT-RFmed_pos,MT-RFstd_pos,MT-RFnb_pos,MT-RFmed_neg,MT-RFstd_neg,MT-RFnb_neg,neurite,manipulation,condition
1648,220429.0,34.0,9995,358,10.0,15.0,-0.5573333333333333,,1.0,,,,-0.5573333333333333,,1.0,1,before,mut
1649,220429.0,34.0,9996,358,11.0,16.5,-0.5573333333333333,,1.0,,,,-0.5573333333333333,,1.0,1,before,mut
1650,220429.0,34.0,9990,358,5.0,7.5,-0.5720000000000001,0.0207417989148053,2.0,,,,-0.5720000000000001,0.0207417989148053,2.0,1,before,mut
1651,220429.0,34.0,10016,358,32.0,48.0,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1652,220429.0,34.0,10017,358,33.0,49.5,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1653,220429.0,34.0,10018,358,34.0,51.0,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1654,220429.0,34.0,10038,358,57.0,85.5,-0.4061292665214234,0.1211067997640053,2.0,,,,-0.4061292665214234,0.1211067997640053,2.0,1,before,mut
1655,220429.0,34.0,10039,358,58.0,87.0,-0.4061292665214234,0.1211067997640053,2.0,,,,-0.4061292665214234,0.1211067997640053,2.0,1,before,mut
1656,220429.0,34.0,10040,358,59.0,88.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,before,mut
1657,220429.0,34.0,10041,358,60.0,90.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,before,mut
1658,220429.0,34.0,10042,358,61.0,91.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,before,mut
1659,220429.0,34.0,10043,358,62.0,93.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,before,mut
1660,220429.0,34.0,10037,358,56.0,84.0,-0.4061292665214234,0.1211067997640053,2.0,,,,-0.4061292665214234,0.1211067997640053,2.0,1,before,mut
1661,220429.0,34.0,10044,358,63.0,94.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,between,mut
1662,220429.0,34.0,10046,358,65.0,97.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,between,mut
1663,220429.0,34.0,10047,358,66.0,99.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1664,220429.0,34.0,10048,358,67.0,100.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1665,220429.0,34.0,10049,358,68.0,102.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1666,220429.0,34.0,10050,358,69.0,103.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1667,220429.0,34.0,10051,358,70.0,105.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1668,220429.0,34.0,10045,358,64.0,96.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,between,mut
1669,220429.0,34.0,10036,358,55.0,82.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1670,220429.0,34.0,10035,358,54.0,81.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1671,220429.0,34.0,10034,358,53.0,79.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1672,220429.0,34.0,10019,358,35.0,52.5,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1673,220429.0,34.0,10020,358,36.0,54.0,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1674,220429.0,34.0,10021,358,37.0,55.5,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1675,220429.0,34.0,10022,358,38.0,57.0,-0.5377777777777778,,1.0,,,,-0.5377777777777778,,1.0,1,before,mut
1676,220429.0,34.0,10023,358,42.0,63.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1677,220429.0,34.0,10024,358,43.0,64.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1678,220429.0,34.0,10025,358,44.0,66.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1679,220429.0,34.0,10026,358,45.0,67.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1680,220429.0,34.0,10027,358,46.0,69.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1681,220429.0,34.0,10028,358,47.0,70.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1682,220429.0,34.0,10029,358,48.0,72.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1683,220429.0,34.0,10030,358,49.0,73.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1684,220429.0,34.0,10031,358,50.0,75.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1685,220429.0,34.0,10032,358,51.0,76.5,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1686,220429.0,34.0,10033,358,52.0,78.0,-0.491764705882353,,1.0,,,,-0.491764705882353,,1.0,1,before,mut
1687,220429.0,34.0,9982,359,79.0,118.5,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1688,220429.0,34.0,9981,359,78.0,117.0,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1689,220429.0,34.0,9979,359,76.0,114.0,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1690,220429.0,34.0,9928,359,6.0,9.0,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1691,220429.0,34.0,9929,359,7.0,10.5,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1692,220429.0,34.0,9930,359,8.0,12.0,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1693,220429.0,34.0,9931,359,9.0,13.5,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1694,220429.0,34.0,9932,359,10.0,15.0,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1695,220429.0,34.0,9933,359,11.0,16.5,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1696,220429.0,34.0,9927,359,5.0,7.5,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1697,220429.0,34.0,9934,359,12.0,18.0,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1698,220429.0,34.0,9936,359,14.0,21.0,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1699,220429.0,34.0,9937,359,15.0,22.5,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1700,220429.0,34.0,9938,359,16.0,24.0,-0.2798169934640523,0.0052871252135778,2.0,,,,-0.2798169934640523,0.0052871252135778,2.0,0,before,mut
1701,220429.0,34.0,9939,359,17.0,25.5,-0.2798169934640523,0.0052871252135778,2.0,,,,-0.2798169934640523,0.0052871252135778,2.0,0,before,mut
1702,220429.0,34.0,9940,359,18.0,27.0,-0.2798169934640523,0.0052871252135778,2.0,,,,-0.2798169934640523,0.0052871252135778,2.0,0,before,mut
1703,220429.0,34.0,9941,359,19.0,28.5,-0.2798169934640523,0.0052871252135778,2.0,,,,-0.2798169934640523,0.0052871252135778,2.0,0,before,mut
1704,220429.0,34.0,9935,359,13.0,19.5,-0.276078431372549,,1.0,,,,-0.276078431372549,,1.0,0,before,mut
1705,220429.0,34.0,9942,359,20.0,30.0,-0.2798169934640523,0.0052871252135778,2.0,,,,-0.2798169934640523,0.0052871252135778,2.0,0,before,mut
1706,220429.0,34.0,9943,359,21.0,31.5,-0.2798169934640523,0.0052871252135778,2.0,,,,-0.2798169934640523,0.0052871252135778,2.0,0,before,mut
1707,220429.0,34.0,9944,359,22.0,33.0,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1708,220429.0,34.0,9945,359,23.0,34.5,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1709,220429.0,34.0,9965,359,58.0,87.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1710,220429.0,34.0,9966,359,59.0,88.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1711,220429.0,34.0,9967,359,60.0,90.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1712,220429.0,34.0,9968,359,61.0,91.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1713,220429.0,34.0,9969,359,62.0,93.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1714,220429.0,34.0,9970,359,67.0,100.5,-0.22,,1.0,,,,-0.22,,1.0,0,early,mut
1715,220429.0,34.0,9964,359,57.0,85.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1716,220429.0,34.0,9971,359,68.0,102.0,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1717,220429.0,34.0,9973,359,70.0,105.0,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1718,220429.0,34.0,9974,359,71.0,106.5,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1719,220429.0,34.0,9975,359,72.0,108.0,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1720,220429.0,34.0,9976,359,73.0,109.5,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1721,220429.0,34.0,9977,359,74.0,111.0,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1722,220429.0,34.0,9978,359,75.0,112.5,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1723,220429.0,34.0,9972,359,69.0,103.5,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1724,220429.0,34.0,9963,359,56.0,84.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1725,220429.0,34.0,9962,359,55.0,82.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1726,220429.0,34.0,9961,359,54.0,81.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1727,220429.0,34.0,9946,359,24.0,36.0,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1728,220429.0,34.0,9947,359,25.0,37.5,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1729,220429.0,34.0,9948,359,26.0,39.0,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1730,220429.0,34.0,9949,359,27.0,40.5,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1731,220429.0,34.0,9950,359,28.0,42.0,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1732,220429.0,34.0,9951,359,29.0,43.5,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1733,220429.0,34.0,9952,359,30.0,45.0,-0.2835555555555555,,1.0,,,,-0.2835555555555555,,1.0,0,before,mut
1734,220429.0,34.0,9953,359,46.0,69.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1735,220429.0,34.0,9954,359,47.0,70.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1736,220429.0,34.0,9955,359,48.0,72.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1737,220429.0,34.0,9956,359,49.0,73.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1738,220429.0,34.0,9957,359,50.0,75.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1739,220429.0,34.0,9958,359,51.0,76.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1740,220429.0,34.0,9959,359,52.0,78.0,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1741,220429.0,34.0,9960,359,53.0,79.5,-0.2501960784313725,,1.0,,,,-0.2501960784313725,,1.0,0,before,mut
1742,220429.0,34.0,9980,359,77.0,115.5,-0.2688888888888889,0.0691393297160179,2.0,,,,-0.2688888888888889,0.0691393297160179,2.0,0,early,mut
1743,220429.0,34.0,10052,358,71.0,106.5,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1744,220429.0,34.0,10053,358,72.0,108.0,-0.3204938271604938,,1.0,,,,-0.3204938271604938,,1.0,1,early,mut
1745,220429.0,34.0,10055,358,74.0,111.0,-0.2914749837556855,0.0410388419074609,2.0,,,,-0.2914749837556855,0.0410388419074609,2.0,1,early,mut
1746,220429.0,34.0,10054,358,73.0,109.5,-0.2914749837556855,0.0410388419074609,2.0,,,,-0.2914749837556855,0.0410388419074609,2.0,1,early,mut
1747,220429.0,34.0,10147,357,58.0,87.0,-0.2444444444444444,0.1499170689815421,3.0,,,,-0.2444444444444444,0.1499170689815421,3.0,2,before,mut
1748,220429.0,34.0,10148,357,59.0,88.5,-0.2908888888888888,0.065682363230217,2.0,,,,-0.2908888888888888,0.065682363230217,2.0,2,before,mut
1749,220429.0,34.0,10149,357,60.0,90.0,-0.2908888888888888,0.065682363230217,2.0,,,,-0.2908888888888888,0.065682363230217,2.0,2,before,mut
1750,220429.0,34.0,10150,357,61.0,91.5,-0.2908888888888888,0.065682363230217,2.0,,,,-0.2908888888888888,0.065682363230217,2.0,2,before,mut
1751,220429.0,34.0,10151,357,62.0,93.0,-0.2908888888888888,0.065682363230217,2.0,,,,-0.2908888888888888,0.065682363230217,2.0,2,before,mut
1752,220429.0,34.0,10152,357,63.0,94.5,-0.3271794871794872,0.0509518294848145,3.0,,,,-0.3271794871794872,0.0509518294848145,3.0,2,between,mut
1753,220429.0,34.0,10146,357,57.0,85.5,-0.2444444444444444,0.1166187247174848,3.0,,,,-0.2444444444444444,0.1166187247174848,3.0,2,before,mut
1754,220429.0,34.0,10153,357,64.0,96.0,-0.3271794871794872,0.0509518294848145,3.0,,,,-0.3271794871794872,0.0509518294848145,3.0,2,between,mut
1755,220429.0,34.0,10155,357,66.0,99.0,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1756,220429.0,34.0,10156,357,67.0,100.5,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1757,220429.0,34.0,10157,357,68.0,102.0,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1758,220429.0,34.0,10158,357,69.0,103.5,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1759,220429.0,34.0,10159,357,70.0,105.0,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1760,220429.0,34.0,10160,357,71.0,106.5,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1761,220429.0,34.0,10154,357,65.0,97.5,-0.3271794871794872,0.0509518294848145,3.0,,,,-0.3271794871794872,0.0509518294848145,3.0,2,between,mut
1762,220429.0,34.0,10161,357,72.0,108.0,-0.3322564102564103,0.0899835440836751,4.0,,,,-0.3322564102564103,0.0899835440836751,4.0,2,early,mut
1763,220429.0,34.0,10145,357,56.0,84.0,-0.2444444444444444,0.1166187247174848,3.0,,,,-0.2444444444444444,0.1166187247174848,3.0,2,before,mut
1764,220429.0,34.0,10143,357,54.0,81.0,-0.2444444444444444,0.1166187247174848,3.0,,,,-0.2444444444444444,0.1166187247174848,3.0,2,before,mut
1765,220429.0,34.0,10129,357,40.0,60.0,-0.2466666666666666,,1.0,,,,-0.2466666666666666,,1.0,2,before,mut
1766,220429.0,34.0,10130,357,41.0,61.5,-0.2466666666666666,,1.0,,,,-0.2466666666666666,,1.0,2,before,mut
1767,220429.0,34.0,10131,357,42.0,63.0,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1768,220429.0,34.0,10132,357,43.0,64.5,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1769,220429.0,34.0,10133,357,44.0,66.0,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1770,220429.0,34.0,10134,357,45.0,67.5,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1771,220429.0,34.0,10144,357,55.0,82.5,-0.2444444444444444,0.1166187247174848,3.0,,,,-0.2444444444444444,0.1166187247174848,3.0,2,before,mut
1772,220429.0,34.0,10135,357,46.0,69.0,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1773,220429.0,34.0,10137,357,48.0,72.0,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1774,220429.0,34.0,10138,357,49.0,73.5,-0.2466666666666666,0.1172509575101075,3.0,,,,-0.2466666666666666,0.1172509575101075,3.0,2,before,mut
1775,220429.0,34.0,10139,357,50.0,75.0,-0.14575,0.1438962299714624,2.0,,,,-0.14575,0.1438962299714624,2.0,2,before,mut
1776,220429.0,34.0,10140,357,51.0,76.5,-0.14575,0.1438962299714624,2.0,,,,-0.14575,0.1438962299714624,2.0,2,before,mut
1777,220429.0,34.0,10141,357,52.0,78.0,-0.2444444444444444,0.1166187247174848,3.0,,,,-0.2444444444444444,0.1166187247174848,3.0,2,before,mut
1778,220429.0,34.0,10142,357,53.0,79.5,-0.2444444444444444,0.1166187247174848,3.0,,,,-0.2444444444444444,0.1166187247174848,3.0,2,before,mut
1779,220429.0,34.0,10136,357,47.0,70.5,-0.2470833333333333,0.0005892556509888,2.0,,,,-0.2470833333333333,0.0005892556509888,2.0,2,before,mut
1780,220429.0,34.0,10128,357,39.0,58.5,-0.2466666666666666,,1.0,,,,-0.2466666666666666,,1.0,2,before,mut
1781,220429.0,34.0,10162,357,73.0,109.5,-0.3373333333333333,0.0754042883801338,3.0,,,,-0.3373333333333333,0.0754042883801338,3.0,2,early,mut
1782,220429.0,34.0,10164,357,75.0,112.5,-0.3373333333333333,0.0754042883801338,3.0,,,,-0.3373333333333333,0.0754042883801338,3.0,2,early,mut
1783,220429.0,34.0,10183,357,94.0,141.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1784,220429.0,34.0,10184,357,95.0,142.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1785,220429.0,34.0,10185,357,96.0,144.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1786,220429.0,34.0,10186,357,97.0,145.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1787,220429.0,34.0,10187,357,98.0,147.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1788,220429.0,34.0,10188,357,99.0,148.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1789,220429.0,34.0,10182,357,93.0,139.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1790,220429.0,34.0,10189,357,100.0,150.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1791,220429.0,34.0,10191,357,102.0,153.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1792,220429.0,34.0,10192,357,103.0,154.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1793,220429.0,34.0,10193,357,104.0,156.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1794,220429.0,34.0,10194,357,105.0,157.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1795,220429.0,34.0,10195,357,106.0,159.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1796,220429.0,34.0,10196,357,107.0,160.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1797,220429.0,34.0,10190,357,101.0,151.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1798,220429.0,34.0,10163,357,74.0,111.0,-0.3373333333333333,0.0754042883801338,3.0,,,,-0.3373333333333333,0.0754042883801338,3.0,2,early,mut
1799,220429.0,34.0,10181,357,92.0,138.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1800,220429.0,34.0,10179,357,90.0,135.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1801,220429.0,34.0,10165,357,76.0,114.0,-0.3999487179487179,0.0885515261362845,2.0,,,,-0.3999487179487179,0.0885515261362845,2.0,2,early,mut
1802,220429.0,34.0,10166,357,77.0,115.5,-0.3999487179487179,0.0885515261362845,2.0,,,,-0.3999487179487179,0.0885515261362845,2.0,2,early,mut
1803,220429.0,34.0,10167,357,78.0,117.0,-0.0504166666666666,0.2379912447643059,3.0,,,,-0.0504166666666666,0.2379912447643059,3.0,2,early,mut
1804,220429.0,34.0,10168,357,79.0,118.5,-0.0503511904761904,9.25973165839526e-05,2.0,,,,-0.0503511904761904,9.25973165839526e-05,2.0,2,early,mut
1805,220429.0,34.0,10169,357,80.0,120.0,-0.0504166666666666,0.0037089005495791,3.0,,,,-0.0504166666666666,0.0037089005495791,3.0,2,early,mut
1806,220429.0,34.0,10170,357,81.0,121.5,-0.0504166666666666,0.0037089005495791,3.0,,,,-0.0504166666666666,0.0037089005495791,3.0,2,early,mut
1807,220429.0,34.0,10180,357,91.0,136.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1808,220429.0,34.0,10171,357,82.0,123.0,-0.0504166666666666,0.0037089005495791,3.0,,,,-0.0504166666666666,0.0037089005495791,3.0,2,late,mut
1809,220429.0,34.0,10173,357,84.0,126.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1810,220429.0,34.0,10174,357,85.0,127.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1811,220429.0,34.0,10175,357,86.0,129.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1812,220429.0,34.0,10176,357,87.0,130.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1813,220429.0,34.0,10177,357,88.0,132.0,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1814,220429.0,34.0,10178,357,89.0,133.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1815,220429.0,34.0,10172,357,83.0,124.5,-0.0504166666666666,0.0134531333487325,5.0,,,,-0.0504166666666666,0.0134531333487325,5.0,2,late,mut
1816,220429.0,34.0,10127,357,38.0,57.0,-0.2466666666666666,,1.0,,,,-0.2466666666666666,,1.0,2,before,mut
1817,220429.0,34.0,10126,357,37.0,55.5,-0.2466666666666666,,1.0,,,,-0.2466666666666666,,1.0,2,before,mut
1818,220429.0,34.0,10125,357,36.0,54.0,-0.2466666666666666,,1.0,,,,-0.2466666666666666,,1.0,2,before,mut
1819,220429.0,34.0,10074,358,101.0,151.5,-0.0733333333333333,,1.0,,,,-0.0733333333333333,,1.0,1,late,mut
1820,220429.0,34.0,10075,358,102.0,153.0,-0.0692592592592592,0.0057616108096681,2.0,,,,-0.0692592592592592,0.0057616108096681,2.0,1,late,mut
1821,220429.0,34.0,10076,358,103.0,154.5,-0.0733333333333333,0.0135632609820876,3.0,,,,-0.0733333333333333,0.0135632609820876,3.0,1,late,mut
1822,220429.0,34.0,10077,358,104.0,156.0,-0.0733333333333333,0.0135632609820876,3.0,,,,-0.0733333333333333,0.0135632609820876,3.0,1,late,mut
1823,220429.0,34.0,10078,358,105.0,157.5,-0.0733333333333333,0.0135632609820876,3.0,,,,-0.0733333333333333,0.0135632609820876,3.0,1,late,mut
1824,220429.0,34.0,10079,358,106.0,159.0,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1825,220429.0,34.0,10073,358,100.0,150.0,-0.0733333333333333,,1.0,,,,-0.0733333333333333,,1.0,1,late,mut
1826,220429.0,34.0,10080,358,107.0,160.5,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1827,220429.0,34.0,10082,358,109.0,163.5,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1828,220429.0,34.0,10083,358,110.0,165.0,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1829,220429.0,34.0,10084,358,111.0,166.5,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1830,220429.0,34.0,10085,358,112.0,168.0,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1831,220429.0,34.0,10086,358,113.0,169.5,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1832,220429.0,34.0,10087,358,114.0,171.0,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1833,220429.0,34.0,10081,358,108.0,162.0,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1834,220429.0,34.0,10088,358,115.0,172.5,-0.0692592592592592,0.0228883569996932,4.0,,,,-0.0692592592592592,0.0228883569996932,4.0,1,late,mut
1835,220429.0,34.0,10072,358,91.0,136.5,-0.2624561403508772,,1.0,,,,-0.2624561403508772,,1.0,1,late,mut
1836,220429.0,34.0,10070,358,89.0,133.5,-0.2624561403508772,,1.0,,,,-0.2624561403508772,,1.0,1,late,mut
