date,neuron,neurite,stage,Unnamed: 0,frames,cycles,cycles/h,cycle_amplitude,pos_amplitude,neg_amplitude,time_for_increase,time_for_decrease,speed_increase,speed_decrease,first_pos_amplitude,first_neg_amplitude,first_time_for_increase,first_time_for_decrease,first_speed_increase,first_speed_decrease,cycle_threshold,axon,index,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,time,length,intensity,origin,branch,MT-RFmed,MT-RFstd,MT-RFnb,MT-RFmed_pos,MT-RFstd_pos,MT-RFnb_pos,MT-RFmed_neg,MT-RFstd_neg,MT-RFnb_neg,length_um,length_um_smooth,growth,dT,growth_rate,MT-RF_smooth_100,MT-RF_smooth_10,MT-RF_smooth_20,MT-RF_smooth_40,MT-RF_smooth_60,MT-RF_smooth_200,MT-RF_pos_smooth_100,MT-RF_pos_smooth_10,MT-RF_pos_smooth_20,MT-RF_pos_smooth_40,MT-RF_pos_smooth_60,MT-RF_pos_smooth_200,MT-RF_neg_smooth_100,MT-RF_neg_smooth_10,MT-RF_neg_smooth_20,MT-RF_neg_smooth_40,MT-RF_neg_smooth_60,MT-RF_neg_smooth_200,intensity_norm,intensity_norm_smooth,d_intensity,d_intensity_rate,frame,dead,out_of_frame,out_of_analysis,int_norm,MT-RFmed_neg_norm,MTR-Fmed_norm,avInt_smooth
200529.0,4.0,0.0,2.0,406.5,813.0,31.5,2.3247232472324724,0.1839249457041695,0.1824379962399922,-0.1853654279975911,10.774193548387096,14.4375,0.0213974285453969,-0.0165505394940775,0.1635062962537198,-0.1265604786733751,8.193548387096774,7.28125,0.0224639650197389,-0.0185591749288751,0.05,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,17.5,1.2915129151291511,0.2768751988215088,0.2768975337138132,-0.2768541047565546,19.823529411764707,25.5,0.0224324537598732,-0.0175901856240128,0.2230682426623358,-0.1956722755014424,11.352941176470589,15.27777777777778,0.0246175276842731,-0.0192525744238347,0.1,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,10.5,0.7749077490774907,0.3736781595918661,0.3774882846029736,-0.3702144095817684,37.3,35.63636363636363,0.0268761655432854,-0.0172121844834497,0.2921943558274205,-0.2720611350213479,22.8,17.0,0.0280276138765435,-0.0210503509501394,0.2,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,5.0,0.3690036900369003,0.4821993575627693,0.4745173103733153,-0.4898814047522233,77.8,60.8,0.0228307841640854,-0.0172071531391642,0.3658642239668713,-0.4048428466307551,60.8,31.4,0.0253830801863691,-0.0207658170329961,0.3,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,3.0,0.2214022140221402,0.5687680200957969,0.5559646081133737,-0.5815714320782202,138.33333333333334,92.66666666666669,0.0123733405122402,-0.0066705290264905,0.545719819863472,-0.4631453221539021,110.66666666666669,48.333333333333336,0.0264952797535604,-0.0106433374276751,0.4,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,2.0,0.1476014760147601,0.6403372348505384,0.6211321168769034,-0.6595423528241733,243.0,103.5,0.0027843408210014,-0.0070084020567335,0.6165176720486889,-0.5590685342278735,238.0,61.0,0.0028019831895183,-0.0101679838239529,0.5,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,2.0,0.1476014760147601,0.6403372348505384,0.6211321168769034,-0.6595423528241733,243.0,103.5,0.0027843408210014,-0.0070084020567335,0.6165176720486889,-0.6595423528241733,238.0,103.5,0.0028019831895183,-0.0070084020567335,0.6,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,0.0,0.0,,,,,,,,,,,,,,0.7,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,0.0,0.0,,,,,,,,,,,,,,0.8,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
200529.0,4.0,0.0,2.0,406.5,813.0,0.0,0.0,,,,,,,,,,,,,,0.9,1.0,406.5,406.5,406.5,406.5,406.5,136.17444717444718,425.2650689840652,0.0,0.0,-0.29564388488015253,0.1512153815680339,2.1232876712328768,0.18514690458323396,0.06716403511824227,1.1317365269461077,-0.40020403231766616,0.10817261504030021,2.1252236135957068,44.93756756756757,45.04369468479607,0.05203217821782044,1.0,0.05203217821782044,-0.2938708186050616,-0.31246927693731513,-0.31747009234145734,-0.31773974071204714,-0.31184707409558554,-0.2947805724317976,0.24759987596865562,0.220973180489587,0.2347158214058467,0.24962452534317553,0.2541352557495951,0.20855904801145653,-0.40982083847989015,-0.4104189090962762,-0.41332109366297576,-0.41870897503384513,-0.4206429063505463,-0.3935067439619749,0.7444143167901509,0.7457456693258804,0.00018268497514993721,0.00018268497514993721,406.5,0.0,0.0,0.0,0.7939180342459399,1.2990389991556555,1.2071189360237478,0.794168024548419
